id,city,age,date,protectionorder,why1,why2,killer1,killer2,killingway1,killingway2,killingway3,statusofkiller,year
2575, Tekirdag , Adult , 17/08/2019 ,   No ,Undetectable,,Relative,,Firearm,,,Prisoner ,2019
2576, Tekirdag , Adult , 17/08/2019 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,,,Prisoner ,2019
2577, Trabzon , Adult , 17/10/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2578, Trabzon ,, 17/11/2019 ,   No ,Undetectable,,Brother,,Firearm,,,Prisoner ,2019
2579, Van ,, 18/01/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Escape ,2019
2580, Van , Adult , 18/01/2019 ,   No ,Undetectable,,Husband,,Assault,,,Prisoner ,2019
2581, Van , Adult , 18/01/2019 ,   Undetectable ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2019
2582, Yalova ,, 18/02/2019 ,   No ,Divorce,,Father,,Firearm,,,Suicide ,2019
2583, Yozgat ,, 18/03/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2019
2584, Yozgat , Adult , 18/03/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2585, Zonguldak , Adult , 18/05/2019 ,   No ,Jealousy,,Ex Husband,,Cutting Tool,,,Prisoner ,2019
2586,,, 18/06/2019 ,   No ,Undetectable,,Daughter's Husband,,Firearm,,,,2019
2587,,, 18/07/2019 ,   No ,Undetectable,,Husband,,Giving Electricity,,,,2019
2588,,, 18/07/2019 ,   No ,Hate,,Someone She Does Not Know,,Cutting Tool,,,,2019
2589,,, 18/08/2019 ,   No ,Undetectable,,Ex Boyfriend,,Firearm,,,,2019
2590,,, 18/09/2019 ,   No ,Be rejected,,Husband,,Firearm,,,,2019
2591,,, 18/11/2019 ,   Yes ,Undetectable,,Husband,,Firearm,,,,2019
2592,,, 18/11/2019 ,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2593,,, 18/12/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2594,,, 19/01/2019 ,   Undetectable ,For wanting to make a decision about her own life,,Husband,,Firearm,,,,2019
2595,,, 19/01/2019 ,   No ,Divorce,,Brother,,Cutting Tool,,,,2019
2596,,, 19/02/2019 ,   No ,Breaking Up Suggestion,,Husband,,Firearm,,,,2019
2597,,, 19/03/2019 ,   No ,Undetectable,,Husband,,Assault,,,,2019
2598,,, 19/03/2019 ,   Undetectable ,Divorce,,Relative,,Asphyxiate,,,,2019
2599,,, 19/04/2019 ,   No ,Morals,,Husband,,Undetectable,,,,2019
2600,,, 19/04/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2019
2601,,, 19/05/2019 ,   No ,Honor,,Relative,,Firearm,,,,2019
2602,,, 19/05/2019 ,   Undetectable ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2603,,, 19/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2604,,, 19/06/2019 ,   No ,Undetectable,,Son,,Cutting Tool,,,,2019
2605,,, 19/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2606,,, 19/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2607,,, 19/08/2019 ,   Yes,Controversy,,Boyfriend,,Firearm,,,,2019
2608,,, 19/09/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2609,,, 19/09/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2610,,, 19/09/2019 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2019
2611,,, 19/09/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2612,,, 19/09/2019 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2019
2613,,, 19/11/2019 ,   No ,Controversy,,Husband,,Assault,,,,2019
2614,,, 19/11/2019 ,   Undetectable ,Money,,Husband,,Torture,,,,2019
2615,,, 19/11/2019 ,   No ,Hate,,Undetectable,,Cutting Tool,,,,2019
2616,,, 20/03/2019 ,   No ,Divorce Suggestion,,Relative,,Firearm,,,,2019
2617,,, 20/03/2019 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2019
2618,,, 20/04/2019 ,   No ,Be rejected,,Ex Fiancee,,Firearm,,,,2019
2619,,, 20/04/2019 ,   No ,Divorce,,Husband,,Firearm,,,,2019
2620,,, 20/05/2019 ,   No ,No Reason,,Someone She Does Not Know,,Firearm,,,,2019
2621,,, 20/05/2019 ,   Undetectable ,Undetectable,,Undetectable,,Torture,,,,2019
2622,,, 20/05/2019 ,   No ,Undetectable,,Friend,,Asphyxiate,,,,2019
2623,,, 20/06/2019 ,   No ,Undetectable,,Husband,,Cutting Tool,,,Prisoner ,2019
2624,,, 20/06/2019 ,   No ,Platonik Love,,Relative,,Cutting Tool,,,,2019
2625,,, 20/06/2019 ,   No ,Honor,,Husband,,Cutting Tool,,,,2019
2626,,, 20/08/2019 ,   No ,Jealousy,,Husband,,Undetectable,,,,2019
2627,,, 20/08/2019 ,   No ,For wanting to make a decision about her own life,,Brother,,Firearm,,,,2019
2628,,, 20/08/2019 ,   No ,Theft,,Neighbor,,Cutting Tool,,,,2019
2629,,, 20/09/2019 ,   No ,Undetectable,,Son,,Falling From High,,,,2019
2630,,, 20/11/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2631,,, 20/11/2019 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,,2019
2632,,, 21/02/2019 ,   No ,Honor,,Family,,Hanging,,,,2019
2633,,, 21/03/2019 ,   No ,Controversy,,Boyfriend,,Burning,,,,2019
2634,,, 21/05/2019 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2019
2635,,, 21/05/2019 ,   Undetectable,Undetectable,,Undetectable,,Asphyxiate,,,,2019
2636,,, 21/05/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2637,,, 21/06/2019 ,   No ,Undetectable,,Boyfriend,,Assault,,,,2019
2638,,, 21/06/2019 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2019
2639,,, 21/06/2019 ,   No ,Be rejected,,Ex Husband,,Firearm,,,,2019
2640,,, 21/06/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Cutting Tool,,,,2019
2641,,, 21/08/2019 ,   No ,Undetectable,,Father,,Firearm,,,,2019
2642,,, 21/08/2019 ,   Undetectable ,Undetectable,,Son,,Cutting Tool,,,,2019
2643,,, 21/09/2019 ,   No  ,Undetectable,,Undetectable,,Asphyxiate,,,,2019
2644,,, 21/09/2019 ,   Yes,Undetectable,,Husband,,Firearm,,,,2019
2645,,, 21/10/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2019
2646,,, 21/12/2019 ,   No ,Money,,Undetectable,,Cutting Tool,,,,2019
2647,,, 22/02/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2648,,, 22/02/2019 ,   Yes ,Be rejected,,Someone She Knows,,Firearm,,,,2019
2649,,, 22/02/2019 ,   No ,Crisis and Unemployment,,Husband,,Firearm,,,,2019
2650,,, 22/02/2019 ,   No ,Jealousy,,Boyfriend,,Asphyxiate,,,,2019
2651,,, 22/02/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2019
2652,,, 22/03/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2653,,, 22/04/2019 ,   No ,Honor,,Brother,,Firearm,,,,2019
2654,,, 22/04/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2655,,, 22/05/2019 ,   No ,For resisting rape,,Someone She Knows,,Falling From High,,,,2019
2656,,, 22/08/2019 ,   Undetectable ,Because something that a man wanted did not happen,,Husband,,Cutting Tool,,,,2019
2657,,, 22/09/2019 ,   No ,Undetectable,,Husband,,Asphyxiate,,,,2019
2658,,, 23/01/2019 ,   No ,Jealousy,,Ex Husband,,Firearm,,,,2019
2659,,, 23/01/2019 ,   No ,Peace Suggestion,,Ex Husband,,Firearm,,,,2019
2660,,, 23/02/2019 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2019
2661,,, 23/04/2019 ,   No ,While Protecting Her Mother,,Someone She Knows,,Cutting Tool,,,,2019
2662,,, 23/05/2019 ,   Undetectable ,Undetectable,,Undetectable,,Striking Tool,,,,2019
2663,,, 23/05/2019 ,   No ,Divorce,,Husband,,Firearm,,,,2019
2664,,, 23/05/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2665,,, 23/05/2019 ,   Undetectable ,Undetectable,,Undetectable,,Firearm,,,,2019
2666,,, 23/06/2019 ,   No ,Controversy,,Father-in-law,,Firearm,,,,2019
2667,,, 23/07/2019 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2019
2668,,, 23/07/2019 ,   No ,Honor,,Brother,,Cutting Tool,,,,2019
2669,,, 23/08/2019 ,   No ,Undetectable,,Son,,Cutting Tool,,,,2019
2670,,, 23/09/2019 ,   No ,Undetectable,,Nephew,,Cutting Tool,,,,2019
2671,,, 23/10/2019 ,   No ,Crisis and Unemployment,,Relative,,Torture,,,,2019
2672,,, 23/12/2019 ,   Undetectable,Jealousy,,Husband,,Cutting Tool,,,,2019
2673,,, 24/04/2019 ,   Undetectable ,Because something that a man wanted did not happen,,Ex Husband,,Firearm,,,,2019
2674,,, 24/05/2019 ,   Yes ,Be rejected,,Relative,,Firearm,,,,2019
2675,,, 24/07/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2676,,, 24/08/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,,2019
2677,,, 24/08/2019 ,   No ,Controversy,,Someone She Knows,,Firearm,,,,2019
2678,,, 24/09/2019 ,   No ,Cheating Suspicion,,Husband,,Asphyxiate,,,,2019
2679,,, 24/09/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2680,,, 24/09/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2681,,, 24/09/2019 ,   No ,Controversy,,Ex Boyfriend,,Firearm,,,,2019
2682,,, 24/10/2019 ,   Yes ,Divorce,,Husband,,Firearm,,,,2019
2683,,, 24/10/2019 ,   No ,Undetectable,,Undetectable,,Assault,,,,2019
2684,,, 24/10/2019 ,   No  ,Platonic Love,,Someone She Knows,,Cutting Tool,,,Prisoner ,2019
2685,,, 24/11/2019 ,   Undetectable,Jealousy,,Relative,,Firearm,,,,2019
2686,,, 24/11/2019 ,   No ,Controversy,,Husband,,Asphyxiate,,,,2019
2687,,, 24/11/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2688,,, 25/01/2019 ,   No ,Controversy,,Friend,,Assault,,,,2019
2689,,, 25/01/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Falling From High,,,,2019
2690,,, 25/02/2019 ,   No ,Undetectable,,Boyfriend,,Falling From High,,,,2019
2691,,, 25/04/2019 ,   Yes,Undetectable,,Someone She Knows,,Firearm,,,,2019
2692,,, 25/04/2019 ,   Undetectable ,Undetectable,,Undetectable,,Asphyxiate,,,,2019
2693,,, 25/05/2019 ,   No  ,Be rejected,,Someone She Knows,,Firearm,,,,2019
2694,,, 25/07/2019 ,   Undetectable,Jealousy,,Relative,,Firearm,,,,2019
2695,,, 25/07/2019 ,   No ,Undetectable,,Boyfriend,,Asphyxiate,,,,2019
2696,,, 25/07/2019 ,   No ,Money,,Boyfriend,,Undetectable,,,,2019
2697,,, 25/08/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2698,,, 25/11/2019 ,   Yes ,Morals,,Cousin,,Asphyxiate,,,,2019
2699,,, 25/11/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,Suicide ,2019
2700,,, 26/01/2019 ,   Undetectable ,Be rejected,,Ex Boyfriend,,Cutting Tool,,,,2019
2701,,, 26/03/2019 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,,,,2019
2702,,, 26/03/2019 ,   Undetectable ,Divorce,,Family,Brother,Firearm,,,,2019
2703,,, 26/05/2019 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,,2019
2704,,, 26/06/2019 ,   No ,While Protecting Her Daughter,,Groom,,Cutting Tool,,,,2019
2705,,, 26/06/2019 ,   Undetectable ,Be rejected,,Ex Husband,,Cutting Tool,,,,2019
2706,,, 26/06/2019 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,,2019
2707,,, 26/06/2019 ,   No ,Controversy,,Someone She Knows,,Firearm,,,,2019
2708,,, 26/06/2019 ,   No ,Morals,,Husband,,Cutting Tool,,,Prisoner ,2019
2709,,, 26/09/2019 ,   Yes ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2019
2710,,, 26/09/2019 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2019
2711,,, 26/09/2019 ,   No ,Undetectable,,Boyfriend,,Firearm,,,,2019
2712,,, 26/10/2019 ,   No ,While Protecting Her Daughter,,Groom,,Cutting Tool,,,,2019
2713,,, 26/10/2019 ,   No ,Undetectable,,Step Father,,Firearm,,,,2019
2714,,, 26/10/2019 ,   No ,Undetectable,,Brother,,Cutting Tool,,,,2019
2715,,, 26/11/2019 ,   Undetectable ,Divorce,,Husband,,Firearm,,,,2019
2716,,, 26/12/2019 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2019
2717,,, 27/01/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2718,,, 27/01/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Falling From High,,,,2019
2719,,, 27/01/2019 ,   No ,Undetectable,,Uncle,,Cutting Tool,,,,2019
2720,,, 27/01/2019 ,   No ,Hate,,Undetectable,,Undetectable,,,,2019
2721,,, 27/03/2019 ,   No ,Money,,Undetectable,,Cutting Tool,,,,2019
2722,,, 27/04/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2723,,, 27/04/2019 ,   No,Jealousy,,Someone She Knows,,Cutting Tool,,,,2019
2724,,, 27/04/2019 ,   Undetectable ,Undetectable,,Boyfriend,,Assault,,,,2019
2725,,, 27/05/2019 ,   No ,Morals,,Undetectable,,Firearm,,,,2019
2726,,, 27/05/2019 ,   Undetectable ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2727,,, 27/06/2019 ,   Undetectable ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2728,,, 27/08/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2729,,, 27/08/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2730,,, 27/08/2019 ,   No ,Undetectable,,Boyfriend,,Falling From High,,,,2019
2731,,, 27/09/2019 ,   No ,Honor,,Brother,,Undetectable,,,,2019
2732,,, 27/09/2019 ,   No ,Cheating Suspicion,,Husband,,Firearm,,,,2019
2733,,, 27/12/2019 ,   No ,Undetectable,,Father-in-law,,Firearm,,,,2019
2734,,, 28/01/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2735,,, 28/01/2019 ,   No ,Breaking Up Suggestion,,Husband,,Firearm,,,,2019
2736,,, 28/01/2019 ,   Undetectable ,Because something that a man wanted did not happen,,Boyfriend,,Cutting Tool,,,,2019
2737,,, 28/01/2019 ,   Undetectable ,Undetectable,,Undetectable,,Firearm,,,,2019
2738,,, 28/01/2019 ,   No ,Breaking Up,,Relative,,Firearm,,,,2019
2739,,, 28/01/2019 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,,,,2019
2740,,, 28/02/2019 ,   Undetectable ,Money,,Son,,Torture,,,,2019
2741,,, 28/04/2019 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,,2019
2742,,, 28/04/2019 ,   No ,Breaking Up,,Ex Boyfriend,,Firearm,,,,2019
2743,,, 28/05/2019 ,   No ,Controversy,,Husband,,Asphyxiate,,,,2019
2744,,, 28/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2745,,, 28/06/2019 ,   Undetectable ,Hate,,Undetectable,,Asphyxiate,,,,2019
2746,,, 28/06/2019 ,   No ,Honor,,Baba,,Firearm,,,,2019
2747,,, 28/06/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2748,,, 28/09/2019 ,   Undetectable ,For wanting to make a decision about her own life,,Someone She Knows,,Firearm,,,,2019
2749,,, 28/10/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2750,,, 28/10/2019 ,   No ,Controversy,,Boyfriend,,Asphyxiate,,,,2019
2751,,, 28/10/2019 ,   No,For wanting to make a decision about her own life,,Husband,,Torture,,,,2019
2752,,, 29/01/2019 ,   Yes ,While Protecting Her Sibling,,Someone She Knows,,Firearm,,,,2019
2753,,, 29/01/2019 ,   No ,Undetectable,,Husband,,Firearm,,,,2019
2754,,, 29/03/2019 ,   No ,Undetectable,,Boyfriend,,Firearm,,,,2019
2755,,, 29/04/2019 ,   Undetectable,Divorce,,Ex Husband,,Undetectable,,,,2019
2756,,, 29/04/2019 ,   Yes ,Controversy,,Husband,,Firearm,,,,2019
2757,,, 29/08/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2019
2758,,, 29/08/2019 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,,2019
2759,,, 29/08/2019 ,   Undetectable,Undetectable,,Husband,,Firearm,,,,2019
2760,,, 29/09/2019 ,   No ,Money,,Undetectable,,Cutting Tool,,,,2019
2761,,, 29/09/2019 ,   No ,Controversy,,Undetectable,,Cutting Tool,,,,2019
2762,,, 29/09/2019 ,   Undetectable ,Because something that a man wanted did not happen,,Husband,,Asphyxiate,,,,2019
2763,,, 29/09/2019 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,,2019
2764,,, 30/03/2019 ,   No ,Be rejected,,Husband,,Cutting Tool,,,,2019
2765,,, 30/04/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2766,,, 30/04/2019 ,   No ,Controversy,,Someone She Knows,,Firearm,,,,2019
2767,,, 30/05/2019 ,   No ,Controversy,,Son,,Assault,,,,2019
2768,,, 30/06/2019 ,   No ,Undetectable,,Brother-in-law,,Asphyxiate,,,,2019
2769,,, 30/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2770,,, 30/07/2019 ,   No  ,Honor,,Husband,,Firearm,,,,2019
2771,,, 30/09/2019 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,,2019
2772,,, 30/10/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2773,,, 30/10/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2774,,, 30/10/2019 ,   No ,Cheating Suspicion,,Husband,,Firearm,,,,2019
2775,,, 30/12/2019 ,   No ,Controversy,,Husband,,Firearm,,,,2019
2776,,, 31/01/2019 ,   No ,Money,,Someone She Knows,,Firearm,,,,2019
2777,,, 31/05/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2019
2778,,, 31/07/2019 ,   Undetectable ,Crisis and Unemployment,,Husband,,Firearm,,,,2019
2779,,, 31/08/2019 ,   No ,Jealousy,,Ex Boyfriend,,Cutting Tool,,,,2019
2780,,, 31/08/2019 ,   No ,Panic,,Son,,Cutting Tool,,,,2019
2781,,, 31/08/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2019
2782,,, 31/10/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2019
2783,,, 31/12/2019 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2019
2784,Istanbul,Adult,08/08/2020,No,Controversy,,Someone She Knows,,Undetectable,,,Prisoner,2020
2785,Mugla,Adult,       21/07/2020 ,No,Controversy,Be rejected,Ex Boyfriend,,Asphyxiate,Assault,Burning,Prisoner,2020
2786,Istanbul,Adult,02/04/2020,No,Controversy,,Son,,Asphyxiate,,,Prisoner,2020
2787,Istanbul,Adult,        15/07/2020   ,No,Jealousy,,Boyfriend,,Cutting Tool,,,Prisoner,2020
2788,Izmir,Adult,01/04/2020,No,Controversy,,Someone She Knows,,Cutting Tool,,,Suicide,2020
2789,Karabuk,Adult,01/04/2020,No,Undetectable,,Son,,Cutting Tool,,,Prisoner,2020
2790,Sakarya,Adult,01/07/2020,No,Controversy,While Protecting Her Daughter,Groom,,Firearm,,,,2020
2791,Sakarya,Adult,11/07/2020,No,Controversy,,Husband,,Firearm,,,,2020
2792,Kastamonu,Adult,07/04/2020,No,Controversy,,Someone She Knows,,Firearm,,,Suicide,2020
2793,Ordu,Adult,06/04/2020,No,Undetectable,,Husband,,Firearm,,,Investigation Continues,2020
2794,Istanbul,Adult,02/04/2020,No,Controversy,,Undetectable,,Asphyxiate,,,Prisoner,2020
2795,Bingol,Adult,07/07/2020,No,Controversy,,Husband,,Firearm,,,Prisoner,2020
2796,Adana,Adult,09/04/2020,No,Undetectable,,Undetectable,,Firearm,,,Investigation Continues,2020
2797,Kocaeli,Adult,10/04/2020,No,Controversy,Jealousy,Husband,,Cutting Tool,,,Prisoner,2020
2798,Giresun,Underage,01/07/2020,No,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues,2020
2799,Istanbul,Adult,15/05/2020,No,Controversy,Jealousy,Boyfriend,,Cutting Tool,,,Prisoner,2020
2800,Van,Adult,16/04/2020,No,Undetectable,,Undetectable,,Firearm,,,Undetectable,2020
2801,Ordu,Adult,23/06/2020,No,Controversy,,Husband,,Firearm,,,Prisoner,2020
2802,Mersin,Adult,17/04/2020,No,Controversy,,Boyfriend,,Cutting Tool,Assault,,Prisoner,2020
2803,Adiyaman,Underage,18/04/2020,No,By Accident,,Cousen,,Firearm,,,Prisoner,2020
2804,Mardin,Underage,24/04/2020,No,Undetectable,,Someone She Does Not Know,,Firearm,,,Prisoner,2020
2805,Istanbul,Adult,23/04/2020,No,Undetectable,,Someone She Knows,,Asphyxiate,,,Prisoner,2020
2806,Elazig,Adult,11/06/2020,No,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner,2020
2807,Ankara,Adult,04/06/2020,No,Undetectable,,,,Undetectable,,,,2020
2808,Manisa,Adult,26/04/2020,No,Controversy,,Someone She Knows,,Firearm,,,Prisoner,2020
2809,Mardin,Underage,23/04/2020,No,Undetectable,,Undetectable,,Firearm,,,Undetectable,2020
2810,Istanbul,Adult,06/06/2020,No,Undetectable,,,,Firearm,,,,2020
2811,Istanbul,Adult,08/06/2020,No,Controversy,,,,Firearm,,,Prisoner,2020
2812,Samsun,Adult,30/04/2020,No,Controversy,,Someone She Knows,,Firearm,,,Prisoner,2020
2813,Izmir,Adult,10/04/2020,No,Undetectable,,Boyfriend,,Firearm,,,Prisoner,2020
2814,Konya,Adult,06/06/2020,No,Jealousy,,Boyfriend,,Firearm,,,Prisoner,2020
2815,Izmir,Adult,07/07/2020,No,Controversy,,Husband,,Cutting Tool,,,Prisoner,2020
2816,Agri,Adult,05/04/2020,No,Undetectable,,Husband,,Firearm,,,Prisoner,2020
2817,Sivas,Adult,08/05/2020,No,Controversy,,Husband,,Firearm,,,Prisoner,2020
2818,Istanbul,Adult,05/06/2020,No,Be rejected,,Someone She Knows,,Cutting Tool,,,Prisoner,2020
2819,Istanbul,Adult,13/05/2020,No,Undetectable,,Groom,,Undetectable,,,Prisoner,2020
2820,Istanbul,Adult,15/05/2020,No,Controversy,,Husband,,Cutting Tool,,,Undetectable,2020
2821,Ankara,Adult,06/06/2020,No,Controversy,,Undetectable,,Firearm,,,Undetectable,2020
2822,Manisa,Adult,28/05/2020,No,Cheating Suspicion,,Boyfriend,,Firearm,,,Prisoner,2020
2823,Istanbul,Adult,18/05/2020,No,Controversy,,Someone She Knows,,Firearm,,,Prisoner,2020
2824,Canakkale,Adult,18/05/2020,No,Controversy,Divorce Suggestion,Husband,,Cutting Tool,,,Prisoner,2020
2825,Edirne,Adult,26/05/2020,No,Undetectable,,Son,,Assault,,,Prisoner,2020
2826,Sirnak,Adult,15/06/2020,No,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2020
2827,Kars,Adult,20/05/2020,No,Controversy,Animosity,Someone She Knows,,Firearm,,,Prisoner,2020
2828,Mugla,Adult,24/05/2020,No,Controversy,,Boyfriend,,Assault,Cutting Tool,,Prisoner,2020
2829,Manisa,Adult,22/05/2020,No,Undetectable,,Someone She Does Not Know,,Firearm,,,Undetectable,2020
2830,Ankara,Adult,23/05/2020,No,Undetectable,,Husband,,Firearm,,,Prisoner,2020
2831,Erzurum,Adult,10/05/2020,No,Jealousy,,Relative,,Firearm,,,Prisoner,2020
2832,Istanbul,Adult,17/05/2020,No,Undetectable,,Undetectable,,Falling From High,,,Undetectable,2020
2833,Canakkale,Adult,17/05/2020,No,Controversy,Divorce Suggestion,Husband,,Cutting Tool,,,Prisoner,2020
2834,Isparta,Adult,23/05/2020,No,Controversy,,Son,,Cutting Tool,,,Prisoner,2020
2835,Bursa,Underage,25/05/2020,No,By Accident,To be abandonment,Undetectable,,By Accident,,,Undetectable,2020
2836,Istanbul,Adult,18/05/2020,No,Controversy,,Someone She Knows,,Firearm,,,Undetectable,2020
2837,Istanbul,Adult,15/05/2020,No,Controversy,,Husband,,Cutting Tool,,,Undetectable,2020
2838,Bartin,Adult,25/05/2020,No,Controversy,,Neighbor,,Firearm,,,Prisoner,2020
2839,Diyarbakir,Adult,30/05/2020,No,Undetectable,,Husband,,Firearm,,,Undetectable,2020
2840,Sivas,Adult,08/05/2020,No,Controversy,,Husband,,Firearm,,,Prisoner,2020
2841,Istanbul,Adult,05/05/2020,No,Undetectable,,Husband,,Undetectable,,,Suicide,2020
2842,Rize,Adult,30/05/2020,No,Controversy,,Husband,,Cutting Tool,,,Prisoner,2020
2843,Mersin,Adult,30/05/2020,No,By Accident,,Undetectable,,Firearm,,,Undetectable,2020
2844,Aydin,Adult,09/04/2020,No,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable,2020
2845,Rize,Adult,03/05/2020,No,Controversy,,Relative,,Firearm,,,Undetectable,2020
2846,Rize,Adult,03/05/2020,No,Controversy,,Relative,,Firearm,,,Undetectable,2020
2847,Tunceli,Adult,08/04/2020,No,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2020
2848,Konya,Adult,28/04/2020,No,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner,2020
2849,Gaziantep,Underage,21/04/2020,No,Undetectable,,Father,,Assault,,,Investigation Continues,2020
2850,Batman,Underage,25/04/2020,No,Undetectable,,Undetectable,,Hanging,,,Undetectable,2020
2851,Antalya,Adult,25/03/2020,No,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner,2020
